Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,MA5,MA20,RSI,EMA12,EMA26,MACD,Volume_MA5,Daily_return,High_Low_pct
2024-03-07 00:00:00-05:00,167.62445594378354,169.1902079797121,166.97041987504164,167.47581481933594,71765100,0.0,0.0,,,,167.47581481933594,167.47581481933594,0.0,,,1.3254380085059212
2024-03-08 00:00:00-05:00,167.47583792632756,172.13344696276567,167.41638146834518,169.1902313232422,76267000,0.0,0.0,,,,167.73957120455228,167.60280863444012,0.13676257011215398,,1.0236800494182852,2.788024732591342
2024-03-11 00:00:00-04:00,171.3802901891083,172.8073055285168,170.49831753088682,171.19200134277344,60139500,0.0,0.0,,,,168.27071430274015,167.86867476098334,0.4020395417568068,,1.1831475161865779,1.3487709586423617
2024-03-12 00:00:00-04:00,171.58839851794536,172.4604668624585,169.4676992338398,171.6676788330078,59825400,0.0,0.0,,,,168.79332423047364,168.15008247002217,0.643241760451474,,0.2778619833305962,1.743349504672901
2024-03-13 00:00:00-04:00,171.21184817645832,171.62805851944387,169.2199660307435,169.58663940429688,52488700,0.0,0.0,169.82247314453124,,,168.91537271875416,168.25649409478325,0.6588786239709066,64097140.0,-1.2122488303318302,1.4199777159092328
2024-03-14 00:00:00-04:00,171.35057361629615,172.73794133442243,170.49832912625453,171.43975830078125,72913500,0.0,0.0,170.61526184082032,,,169.30373973137372,168.4922914433757,0.8114482879980187,64326820.0,1.0927269406326934,1.3063552062635475
2024-03-15 00:00:00-04:00,169.62625165850892,171.06317138671875,168.75418335618096,171.06317138671875,121752700,0.0,0.0,170.98984985351564,,,169.57442152450372,168.68272699473445,0.8916945297692678,73423960.0,-0.21966136548198234,1.349786755278792
2024-03-18 00:00:00-04:00,173.98659600973463,176.1072954101753,171.95508129819135,172.1532745361328,75604200,0.0,0.0,171.1821044921875,,,169.97116814167742,168.93980459039358,1.031363551283846,76516900.0,0.6372518062053745,2.411928627655856
2024-03-19 00:00:00-04:00,172.76766112194616,175.01719271038215,171.46947815172825,174.49197387695312,55215200,0.0,0.0,171.74696350097656,,,170.66667671633522,169.351076389398,1.315600326937215,75594860.0,1.3584983190833455,2.033167761146219
2024-03-20 00:00:00-04:00,174.13524750971308,177.0586395263672,173.5109244079673,177.0586395263672,53423100,0.0,0.0,173.24136352539062,,,171.6500556101863,169.92200699213646,1.7280486180498542,75781740.0,1.4709362226734912,2.0036950062928502
2024-03-21 00:00:00-04:00,175.45324461547284,175.88927881289044,169.29924400405602,169.824462890625,106181300,0.0,0.0,172.91830444335938,,,171.36919519179227,169.9147815031356,1.4544136886566719,82435300.0,-4.085751847576402,3.8804979545724887
2024-03-22 00:00:00-04:00,170.21091238831212,171.48928650593083,168.52624750200687,170.72622680664062,71160100,0.0,0.0,172.85091552734374,,,171.27027697869204,169.97488856265448,1.2953884160375537,72316780.0,0.5309976552650086,1.7355499851114355
