Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,MA5,MA20,RSI,EMA12,EMA26,MACD,Volume_MA5,Daily_return,High_Low_pct
2024-03-07 00:00:00-05:00,174.35000610351562,180.0399932861328,173.6999969482422,178.64999389648438,102129000,0.0,0.0,,,,178.64999389648438,178.64999389648438,0.0,,,3.54883658242061
2024-03-08 00:00:00-05:00,181.5,182.72999572753906,174.6999969482422,175.33999633789062,85544600,0.0,0.0,,,,178.14076350285458,178.4048088921441,-0.2640453892895209,,-1.8527834714126334,4.579673176120404
2024-03-11 00:00:00-04:00,175.4499969482422,182.8699951171875,174.8000030517578,177.77000427246094,85391500,0.0,0.0,,,,178.08372362125556,178.35778632772312,-0.2740627064675607,,1.3858834181150304,4.539569033851816
2024-03-12 00:00:00-04:00,177.77000427246094,179.42999267578125,172.41000366210938,177.5399932861328,87391700,0.0,0.0,,,,178.00007280046745,178.2972090653831,-0.29713626491565037,,-0.1293868373742013,3.954032487969114
2024-03-13 00:00:00-04:00,173.0500030517578,176.0500030517578,169.14999389648438,169.47999572753906,106524500,0.0,0.0,175.75599670410156,,,176.6892917123246,177.64408215146872,-0.9547904391441193,93396260.0,-4.539820808488959,4.071282351438155
2024-03-14 00:00:00-04:00,167.77000427246094,171.1699981689453,160.50999450683594,162.5,126325700,0.0,0.0,172.5259979248047,,,174.50632375658236,176.52229828839697,-2.0159745318146065,98235600.0,-4.118477639544138,6.560002253605769
2024-03-15 00:00:00-04:00,163.16000366210938,165.17999267578125,160.75999450683594,163.57000732421875,97146800,0.0,0.0,170.1720001220703,,,172.82381353621872,175.56286932808746,-2.7390557918687364,100556040.0,0.6584660456730784,2.7022057657454615
2024-03-18 00:00:00-04:00,170.02000427246094,174.72000122070312,165.89999389648438,173.8000030517578,108214400,0.0,0.0,169.37799987792968,,,172.97399653860936,175.43228664095193,-2.4582901023425734,105120620.0,6.254200201423088,5.074802744158839
2024-03-19 00:00:00-04:00,172.36000061035156,172.82000732421875,167.4199981689453,171.32000732421875,77271400,0.0,0.0,168.13400268554688,,,172.71953665947234,175.12767335823094,-2.4081366987585966,103096560.0,-1.4269250195585559,3.1520014735080286
2024-03-20 00:00:00-04:00,173.0,176.25,170.82000732421875,175.66000366210938,83846700,0.0,0.0,169.37000427246093,,,173.17191619833957,175.1671052325923,-1.9951890342527179,98561000.0,2.5332688257929448,3.091194672992326
2024-03-21 00:00:00-04:00,176.38999938964844,178.17999267578125,171.8000030517578,172.82000732421875,73178000,0.0,0.0,171.4340057373047,,,173.11777637155177,174.9932461282683,-1.8754697567165408,87931460.0,-1.6167575308454918,3.6916961888875903
2024-03-22 00:00:00-04:00,166.69000244140625,171.1999969482422,166.3000030517578,170.8300018310547,75580600,0.0,0.0,172.88600463867186,,,172.76581105762915,174.68485766180802,-1.9190466041788738,83618220.0,-1.151490226146512,2.868345047101451
2024-03-25 00:00:00-04:00,168.75999450683594,175.24000549316406,168.72999572753906,172.6300048828125,74228600,0.0,0.0,172.65200500488282,,,172.74491779996504,174.5326463448454,-1.7877285448803661,76821060.0,1.0536808713131895,3.7710766271739553
2024-03-26 00:00:00-04:00,178.5800018310547,184.25,177.3800048828125,177.6699981689453,113186200,0.0,0.0,173.92200317382813,,49.03543733398934,173.50262247211586,174.76504277626023,-1.2624203041443707,84004020.0,2.9195349264770964,3.866716490116054
2024-03-27 00:00:00-04:00,181.41000366210938,181.91000366210938,176.0,179.8300018310547,81804000,0.0,0.0,174.7560028076172,,51.1140556882344,174.47606545041413,175.14022492846723,-0.6641594780531079,83595480.0,1.2157391142962881,3.286439193645596
2024-03-28 00:00:00-04:00,177.4499969482422,179.57000732421875,175.3000030517578,175.7899932861328,77654800,0.0,0.0,175.35,,50.4190694727975,174.67820819437085,175.18835591792396,-0.5101477235531036,84490840.0,-2.2465709302040393,2.4290371668145325
2024-04-01 00:00:00-04:00,176.1699981689453,176.75,170.2100067138672,175.22000122070312,81562100,0.0,0.0,176.22799987792968,,47.54003187182029,174.76156096765274,175.1907000144261,-0.429139046773372,85687140.0,-0.3242460249155976,3.7324467758079662
2024-04-02 00:00:00-04:00,164.75,167.69000244140625,163.42999267578125,166.6300048828125,116650600,0.0,0.0,175.0279998779297,,40.93704043313777,173.5105523392158,174.5565744491214,-1.046022109905607,94171540.0,-4.902406276707449,2.556568229486027
2024-04-03 00:00:00-04:00,164.02000427246094,168.82000732421875,163.27999877929688,168.3800048828125,82950100,0.0,0.0,173.1700012207031,,48.97922136548063,172.721237345923,174.09905077754297,-1.377813431619984,88124320.0,1.050231020055925,3.2901819600121507
